ec,contest,sido,gusigun,emd,gubun,candidates,votes,top1,top2,total
3,부산광역시,부산광역시,사상구,엄궁동,관내사전투표,더불어민주당 전재수|국민의힘 박형준|개혁신당 정이한,2314|1055|53,2314,1055,3422
3,부산광역시,부산광역시,사상구,엄궁동,선거일투표,더불어민주당 전재수|국민의힘 박형준|개혁신당 정이한,3878|4279|122,4279,3878,8279
3,대구광역시,대구광역시,중구,동인동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,642|396|15,642,396,1053
3,대구광역시,대구광역시,중구,동인동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1536|2546|52,2546,1536,4134
3,대구광역시,대구광역시,중구,삼덕동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,557|255|13,557,255,825
3,대구광역시,대구광역시,중구,삼덕동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,895|1490|40,1490,895,2425
3,대구광역시,대구광역시,중구,성내1동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,354|165|7,354,165,526
3,대구광역시,대구광역시,중구,성내1동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,575|1085|29,1085,575,1689
3,대구광역시,대구광역시,중구,성내2동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,586|280|9,586,280,875
3,대구광역시,대구광역시,중구,성내2동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1349|1807|31,1807,1349,3187
3,대구광역시,대구광역시,중구,성내3동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1213|410|15,1213,410,1638
3,대구광역시,대구광역시,중구,성내3동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,2262|2616|34,2616,2262,4912
3,대구광역시,대구광역시,중구,대신동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,811|476|14,811,476,1301
3,대구광역시,대구광역시,중구,대신동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1010|1850|32,1850,1010,2892
3,대구광역시,대구광역시,중구,남산1동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,307|159|10,307,159,476
3,대구광역시,대구광역시,중구,남산1동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,694|1118|24,1118,694,1836
3,대구광역시,대구광역시,중구,남산2동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,611|267|11,611,267,889
3,대구광역시,대구광역시,중구,남산2동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1178|1600|27,1600,1178,2805
3,대구광역시,대구광역시,중구,남산3동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,551|274|9,551,274,834
3,대구광역시,대구광역시,중구,남산3동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,782|1401|21,1401,782,2204
3,대구광역시,대구광역시,중구,남산4동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1191|604|12,1191,604,1807
3,대구광역시,대구광역시,중구,남산4동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,2433|3670|53,3670,2433,6156
3,대구광역시,대구광역시,중구,대봉1동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,561|305|12,561,305,878
3,대구광역시,대구광역시,중구,대봉1동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1139|1841|18,1841,1139,2998
3,대구광역시,대구광역시,중구,대봉2동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,715|311|9,715,311,1035
3,대구광역시,대구광역시,중구,대봉2동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1069|1303|19,1303,1069,2391
3,대구광역시,대구광역시,동구,신암1동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,884|599|27,884,599,1510
3,대구광역시,대구광역시,동구,신암1동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1620|2564|35,2564,1620,4219
3,대구광역시,대구광역시,동구,신암2동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1132|655|18,1132,655,1805
3,대구광역시,대구광역시,동구,신암2동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1800|2699|50,2699,1800,4549
3,대구광역시,대구광역시,동구,신암3동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1025|569|17,1025,569,1611
3,대구광역시,대구광역시,동구,신암3동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1614|2247|33,2247,1614,3894
3,대구광역시,대구광역시,동구,신암4동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1248|769|23,1248,769,2040
3,대구광역시,대구광역시,동구,신암4동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,2743|3981|71,3981,2743,6795
3,대구광역시,대구광역시,동구,신암5동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,684|508|13,684,508,1205
3,대구광역시,대구광역시,동구,신암5동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1061|1803|21,1803,1061,2885
3,대구광역시,대구광역시,동구,신천1·2동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,781|597|8,781,597,1386
3,대구광역시,대구광역시,동구,신천1·2동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1673|3211|44,3211,1673,4928
3,대구광역시,대구광역시,동구,신천3동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1219|643|24,1219,643,1886
3,대구광역시,대구광역시,동구,신천3동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,2301|3127|64,3127,2301,5492
3,대구광역시,대구광역시,동구,신천4동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,944|485|16,944,485,1445
3,대구광역시,대구광역시,동구,신천4동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1630|2697|47,2697,1630,4374
3,대구광역시,대구광역시,동구,효목1동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,465|376|11,465,376,852
3,대구광역시,대구광역시,동구,효목1동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1487|3432|44,3432,1487,4963
3,대구광역시,대구광역시,동구,효목2동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1040|648|28,1040,648,1716
3,대구광역시,대구광역시,동구,효목2동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1976|3663|52,3663,1976,5691
3,대구광역시,대구광역시,동구,도평동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,330|216|5,330,216,551
3,대구광역시,대구광역시,동구,도평동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,378|948|7,948,378,1333
3,대구광역시,대구광역시,동구,불로·봉무동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1016|572|11,1016,572,1599
3,대구광역시,대구광역시,동구,불로·봉무동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,3505|4528|53,4528,3505,8086
3,대구광역시,대구광역시,동구,지저동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,847|692|18,847,692,1557
3,대구광역시,대구광역시,동구,지저동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1669|3331|46,3331,1669,5046
3,대구광역시,대구광역시,동구,동촌동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,989|688|13,989,688,1690
3,대구광역시,대구광역시,동구,동촌동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1807|3366|55,3366,1807,5228
3,대구광역시,대구광역시,동구,방촌동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1094|758|15,1094,758,1867
3,대구광역시,대구광역시,동구,방촌동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,2530|4875|72,4875,2530,7477
3,대구광역시,대구광역시,동구,해안동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,985|750|22,985,750,1757
3,대구광역시,대구광역시,동구,해안동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1601|3244|45,3244,1601,4890
3,대구광역시,대구광역시,동구,안심1동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,2110|1326|23,2110,1326,3459
3,대구광역시,대구광역시,동구,안심1동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,6095|8486|145,8486,6095,14726
3,대구광역시,대구광역시,동구,안심2동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,919|589|17,919,589,1525
3,대구광역시,대구광역시,동구,안심2동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,2619|3667|57,3667,2619,6343
3,대구광역시,대구광역시,동구,안심3동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1709|849|28,1709,849,2586
3,대구광역시,대구광역시,동구,안심3동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,3437|3830|81,3830,3437,7348
3,대구광역시,대구광역시,동구,안심4동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1079|569|18,1079,569,1666
3,대구광역시,대구광역시,동구,안심4동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,4019|6001|90,6001,4019,10110
3,대구광역시,대구광역시,동구,혁신동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1391|423|14,1391,423,1828
3,대구광역시,대구광역시,동구,혁신동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,3021|2598|52,3021,2598,5671
3,대구광역시,대구광역시,동구,공산동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1498|797|28,1498,797,2323
3,대구광역시,대구광역시,동구,공산동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,3172|5013|70,5013,3172,8255
3,대구광역시,대구광역시,서구,내당1동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1287|726|16,1287,726,2029
3,대구광역시,대구광역시,서구,내당1동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,2113|3286|46,3286,2113,5445
3,대구광역시,대구광역시,서구,내당2·3동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,374|367|8,374,367,749
3,대구광역시,대구광역시,서구,내당2·3동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,995|2434|34,2434,995,3463
3,대구광역시,대구광역시,서구,내당4동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,916|844|13,916,844,1773
3,대구광역시,대구광역시,서구,내당4동,선거일투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,1784|3823|69,3823,1784,5676
3,대구광역시,대구광역시,서구,비산1동,관내사전투표,더불어민주당 김부겸|국민의힘 추경호|개혁신당 이수찬,449|565|9,565,449,1023
